Title,Summary,Link
Tata Group stock skyrockets 10% after receiving order from Gujarat Energy Transmission Corp - Trade Brains,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxNQ250Yjd2RnNra1hUU1RETm5CQ2sxWlQ4dzJOUUkyTzYzdU15YjNBNl9JNnFsRVl2b243SWdiYWpMS3FRYm1oSVU4VHVFb293S2NwWXZnRm00aDhWZTV1eURUa2pNa000RDhEeXlBM29CVy1LU1ZkRlRyVXJLTWFrUWhMYllkc2YwRDZ1NUc3eEM0NzVIcXZsRlJvdlBQWFBlYmM2WEp3TzdCX1pFSmM5VWtRNGY?oc=5"" target=""_blank"">Tata Group stock skyrockets 10% after receiving order from Gujarat Energy Transmission Corp</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Trade Brains</font>",https://news.google.com/rss/articles/CBMitAFBVV95cUxNQ250Yjd2RnNra1hUU1RETm5CQ2sxWlQ4dzJOUUkyTzYzdU15YjNBNl9JNnFsRVl2b243SWdiYWpMS3FRYm1oSVU4VHVFb293S2NwWXZnRm00aDhWZTV1eURUa2pNa000RDhEeXlBM29CVy1LU1ZkRlRyVXJLTWFrUWhMYllkc2YwRDZ1NUc3eEM0NzVIcXZsRlJvdlBQWFBlYmM2WEp3TzdCX1pFSmM5VWtRNGY?oc=5
Tata Group companies quietly partner with Elon Musk-led Tesla; become global supplier to EV maker - The Times of India,"<ol><li><a href=""https://news.google.com/rss/articles/CBMijwJBVV95cUxPUkQtT3cySlN3SWt4anItOENqTG0wbE9pYnpPekpDVGZlQTBVTVBrU3VleFhZdzZfek95NDZ5SmE2aU9KZEdvM3k2SFNuRVgxa3M4bnVzc2JtY2paS3hBVF83LVBiaDFPeG1kNWd6YnJhUUFQNlNtbzI0R0FHR2ZTdS1FS2RqY1dqNzBwNDdRX1kxYnlPWnNGMkFVSXUxc2lVTzB4S3Q2WTJFOXZDck1fU0dMeGJiR05MbjBJTFg4VWdmMUVZbzd4bUI2d2taYXRkYlN4NTNWUm5HWjd6T1p1a2NSSmdWUG1yb190OUxCSHlNSVlLR2VEWFV2TGpGWk5FSWVvQ3JOczBweE8yQk5N0gGUAkFVX3lxTE1tQzZWT2hzR1FNa01jSkVqQTZYX0RNcXFGbmpzcVF4Wm9zb25GZmxOenFkSXFYdFZ6YS13VU1ub2tMZzNHeV9ocUE2QlZvbzYtNGN5S1pyM1F5b2d2SGRLVFhuNXhrVTFmczJvbmFodU5NLUVzcHdPLWw3VElSa3VhNnk4TTZWSVN1UDFzaDdocnREeUxyVk1SYjNicmxhdkcyODVTUnpUYkhJQ2lkZV9vZlcxMkUyVU1ieUlCWnRhTWN0ektNYV9OdU1FdGM2dVN0dzctaTdabncyaS1WNVZ5TWRBQzZNcXI5dGZRRlB0c2tfYkRuYlpMbjB2dWFKRUhKX05DUjdIaEZHNUtjSkFuYlFVRA?oc=5"" target=""_blank"">Tata Group companies quietly partner with Elon Musk-led Tesla; become global supplier to EV maker</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India</font></li><li><a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxQY08wQWR3NU1DNDBIcnpaU0M1cm4yQ1c2YmpLQXRVaUl5dlJUc2lYRXpIeDJHVGZoLUFfZHJZS1doT2FqdzU3ZFNjSlhRT215bmRBcjc2eEVTWDc4WTdma1lJeGpNc1lMZXJ2UlVoVDNMUGJJOVliMG14OWROZU9QZUZLc3J5dE52S3NoTENZX2dwZHFyYTNXOTJ6Y3E1WnN4cHFWMkRScFp0MHlRMzRSemg5VG5JVW1TSVg1SXc0SWROQ2xvQXJxbngzS3drZ9IB0wFBVV95cUxPYVUzS0M1UzU3WUp1TnZIZDM4RkNfQmdxSkZscmIyWkRSdDRUbXQ3cC1uMkZ4dGdRb1pJUl9qYWNIZ0d5QlRvbGdianpuUzlIZU1rWmNGRUNmNWdKcmxka0V4Qi1SajdjamNjOWdaSGpGNmhSbU5GSm5fdG5OS25GUS1YSWZzcEZDczh0S1R5LUlKOWVqMnVqa0VUWjdzTHROQVFOR3EwdG9iSk5haVMwNUV4M0dxblNmUHRwcW9ub05ON3o0RS1FSmNMTXd1MnYzZjFn?oc=5"" target=""_blank"">Tata Group quietly becomes Tesla's global supplier: Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font></li><li><a href=""https://news.google.com/rss/articles/CBMi7AFBVV95cUxPYkx4M2VYN1kwT3dVVklkcmNHNHRSZHV3aGZ6b2FBQ1RhTl9hX3VsQVgtV293SzJjTDFQSHBWMGlsV1pnTUVRR0d2Zk9IT25YZ0pxM2V4QlE3aXNBbUNFOWdCODR0TElITWctclhURmowend0bk5IVWpZR2l6SS14ZFN1TnMtaDNhbjlZUUp6b3RYamtSX3gyV2sxYmJDcE1SUU83U2FxcXIzMFdWeFh4YzBDWHJ0SXpWYjU3WDM0M1hLWXVHYnNXS3pnazRUaXNkd0ljRmpBeDc2ZHg3bTNvN1Y4bWROeGJjY0l6WdIB8gFBVV95cUxNU25EN2ZlVnRPZ1BpdG84R01lZmprY1hjekJvVnNNbHoxZm9ZVHRVY1M2S09kWkFJT01FaEhpVXFTaVhMYnpEY0dvd2I2S1lvWl81MmJKdFdaX2hDMFVIODdISk4yenEtblFvVlRONHBPWnQ4c1pNdDl2Z292bmtOU05sdmZlZUJ0a0RBd1JZZDkyeWpiclpxeEpIRFQzSndjUDBPMUEzZWFwcmJ2cUlUQ19icWU3U2s3RmNNamtPQ2gtak1kYzB1bGo1dlozWEVYYUMzTV83NGhZWklOUGY5aVhPM1VwQ2dvT1FCX2NrUFB1dw?oc=5"" target=""_blank"">Tata Group partners with Tesla: A new era for Indian electric vehicle supply chains</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font></li></ol>",https://news.google.com/rss/articles/CBMijwJBVV95cUxPUkQtT3cySlN3SWt4anItOENqTG0wbE9pYnpPekpDVGZlQTBVTVBrU3VleFhZdzZfek95NDZ5SmE2aU9KZEdvM3k2SFNuRVgxa3M4bnVzc2JtY2paS3hBVF83LVBiaDFPeG1kNWd6YnJhUUFQNlNtbzI0R0FHR2ZTdS1FS2RqY1dqNzBwNDdRX1kxYnlPWnNGMkFVSXUxc2lVTzB4S3Q2WTJFOXZDck1fU0dMeGJiR05MbjBJTFg4VWdmMUVZbzd4bUI2d2taYXRkYlN4NTNWUm5HWjd6T1p1a2NSSmdWUG1yb190OUxCSHlNSVlLR2VEWFV2TGpGWk5FSWVvQ3JOczBweE8yQk5N0gGUAkFVX3lxTE1tQzZWT2hzR1FNa01jSkVqQTZYX0RNcXFGbmpzcVF4Wm9zb25GZmxOenFkSXFYdFZ6YS13VU1ub2tMZzNHeV9ocUE2QlZvbzYtNGN5S1pyM1F5b2d2SGRLVFhuNXhrVTFmczJvbmFodU5NLUVzcHdPLWw3VElSa3VhNnk4TTZWSVN1UDFzaDdocnREeUxyVk1SYjNicmxhdkcyODVTUnpUYkhJQ2lkZV9vZlcxMkUyVU1ieUlCWnRhTWN0ektNYV9OdU1FdGM2dVN0dzctaTdabncyaS1WNVZ5TWRBQzZNcXI5dGZRRlB0c2tfYkRuYlpMbjB2dWFKRUhKX05DUjdIaEZHNUtjSkFuYlFVRA?oc=5
"Ratan Tata reunited with his first true love after 50 years, took her out and…, read the emotional story here - India.com","<a href=""https://news.google.com/rss/articles/CBMihAJBVV95cUxNRWxIUXRNZTJHZEFyaHREc1JnZTktck1KQXBQRGJKTlRMc2hpNnRwWGtLaktuc1c2RXk3YkVrc1NnR1JtQXV2LXEyZ3lTc0g5VVhJWk1LdGtidVc3eWVXZDk3dEhiYTZyU3FjTzFNYTYwZF80d0FhTUZkUzVEamxNZk5LZGJzRm1TQVVwMHpXa3l2RjJtWnNTQ2NndkROVmNLWGU2djN2YWYya2ZFb0FfTGJ2ZlNZb3V5TkNsZnM5U1dTX245QXJUMlIxZ2JwRmtCWlZLMGJqZlV6MFRZdzVlUTRtWnBUVk5icEN3YlN2ck5td1gwUG5mbXlEQlNYRnNVY2E0c9IBigJBVV95cUxQT3lvVzZOeWg3c1VueTdRV3pJdC1ia0RhQWRIekNDem9xZDNuV0UtSXNCcXBsYldIeTJtM2Z5aDhpM1FxOUdkcHA5eFppZmZZRTBJRkk2d0FITHhQc1dnaGNxN00tdlotX2F2YWczNUZqTEx2M29rb1JoRE1UbjNtWVJzUWpCeHBKbW1hc1Rjcm82YU9VYy0zdXBUc2NSNUcxMEhOVVBDbXphTXlWX1JUMzNDSHh5bkVLZlcweTA3SXptRldVaW9nbFBfN0F2LVhFa2RxMTQwbGJ1eHhvcFNLR2VudzQyWUNPT3d1RlJramJhRTZDdVIzZ1k4MGhwWTRMMjFFdl9IMnNWQQ?oc=5"" target=""_blank"">Ratan Tata reunited with his first true love after 50 years, took her out and…, read the emotional story here</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India.com</font>",https://news.google.com/rss/articles/CBMihAJBVV95cUxNRWxIUXRNZTJHZEFyaHREc1JnZTktck1KQXBQRGJKTlRMc2hpNnRwWGtLaktuc1c2RXk3YkVrc1NnR1JtQXV2LXEyZ3lTc0g5VVhJWk1LdGtidVc3eWVXZDk3dEhiYTZyU3FjTzFNYTYwZF80d0FhTUZkUzVEamxNZk5LZGJzRm1TQVVwMHpXa3l2RjJtWnNTQ2NndkROVmNLWGU2djN2YWYya2ZFb0FfTGJ2ZlNZb3V5TkNsZnM5U1dTX245QXJUMlIxZ2JwRmtCWlZLMGJqZlV6MFRZdzVlUTRtWnBUVk5icEN3YlN2ck5td1gwUG5mbXlEQlNYRnNVY2E0c9IBigJBVV95cUxQT3lvVzZOeWg3c1VueTdRV3pJdC1ia0RhQWRIekNDem9xZDNuV0UtSXNCcXBsYldIeTJtM2Z5aDhpM1FxOUdkcHA5eFppZmZZRTBJRkk2d0FITHhQc1dnaGNxN00tdlotX2F2YWczNUZqTEx2M29rb1JoRE1UbjNtWVJzUWpCeHBKbW1hc1Rjcm82YU9VYy0zdXBUc2NSNUcxMEhOVVBDbXphTXlWX1JUMzNDSHh5bkVLZlcweTA3SXptRldVaW9nbFBfN0F2LVhFa2RxMTQwbGJ1eHhvcFNLR2VudzQyWUNPT3d1RlJramJhRTZDdVIzZ1k4MGhwWTRMMjFFdl9IMnNWQQ?oc=5
"Tata stocks to buy, share price target 2025: Up to 41% upside! Tata Motors, Steel on list? - ET Now","<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxQdEJjVVRkRHJ4Z0JuNnp5cjJaZWdvN1hweDFhczR1Tjdzb0xaa2QyRXA0N29Uc2xNbWJMRWh4MzNhbjYtWmZRTHczUTVHYlpybTJ4SHE4M3gyQXQxaWw3eE5KUmU4Rk94cVdHa0NRV3AtX0hvZS1mVENid1V0QlJHeUl2OGI2T21wMHQwMnpHNmFWUFlGQmVtbFcwREc3RlktbFpOTURfaVFRdkVtMXFxMlNwNlBkVUs3eXItZVVEbS01YnVUbTB6dV91LXFCdXZhdVHSAdcBQVVfeXFMUEFzcVczdEdpRTZTcTN2azdIeGFfd2hrTzMzLTVHSzk4UV9fU0V3bmlDS1hqMTBJd25ua3hkMW00cW1wYVE1UmxFWVRMTURlalNJSkxFQXR6N1NkU0pFVDczQjFUZUh6dGFnVG1ZQW5lWmZQZGNNczg4UTNZZTZZVG50QzhxRUpjUGk4bnB5eHhMajhzWnRsa0xGSkFtUlNlc1FucWlheVBST0F5VEVMb3RlZnBtTzRVaHFxd2xxNXRBaU1LcmY3UzZCc3pRU20yXzBkRGVfa0U?oc=5"" target=""_blank"">Tata stocks to buy, share price target 2025: Up to 41% upside! Tata Motors, Steel on list?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET Now</font>",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQdEJjVVRkRHJ4Z0JuNnp5cjJaZWdvN1hweDFhczR1Tjdzb0xaa2QyRXA0N29Uc2xNbWJMRWh4MzNhbjYtWmZRTHczUTVHYlpybTJ4SHE4M3gyQXQxaWw3eE5KUmU4Rk94cVdHa0NRV3AtX0hvZS1mVENid1V0QlJHeUl2OGI2T21wMHQwMnpHNmFWUFlGQmVtbFcwREc3RlktbFpOTURfaVFRdkVtMXFxMlNwNlBkVUs3eXItZVVEbS01YnVUbTB6dV91LXFCdXZhdVHSAdcBQVVfeXFMUEFzcVczdEdpRTZTcTN2azdIeGFfd2hrTzMzLTVHSzk4UV9fU0V3bmlDS1hqMTBJd25ua3hkMW00cW1wYVE1UmxFWVRMTURlalNJSkxFQXR6N1NkU0pFVDczQjFUZUh6dGFnVG1ZQW5lWmZQZGNNczg4UTNZZTZZVG50QzhxRUpjUGk4bnB5eHhMajhzWnRsa0xGSkFtUlNlc1FucWlheVBST0F5VEVMb3RlZnBtTzRVaHFxd2xxNXRBaU1LcmY3UzZCc3pRU20yXzBkRGVfa0U?oc=5
"Not Ratan Tata, but THIS man from Pakistan was brain behind Tata Group's Rs 12.92 lakh crore company, called father of... - DNA India","<a href=""https://news.google.com/rss/articles/CBMiiwJBVV95cUxOaVlrLTZuTXJKSzQxVDJNeXB4blRUUlJjSzRmSDI2eEVkSlplaEtBV0VvdDJuNUk0Zy1ndVYyVUJLaHVCZmxNWGZsRTJjbUE1MjJnYThnVkE1U0twVWFXS05SX3FUWDJ4M3hQTjMxVERtUDdWbTczeEhfd2MyQ1RyT2pfMTFqejUwQ21Ya09jM3FrclFaNHFDSmkxZTBoRWhlVFE2S2dZVWFlTTJxTEV3VHFBaEwzMjNwalpfak1lM29QdkdhX0RmNGM3cFRZVl9STFJVT2JrQ1ZLeWVTX1ZQYnJnRmV2WFg5VXd4Zmx3UjdIRWFHWXRaa3ZibTVENVd6QjEtQnU0MWhQYkHSAZACQVVfeXFMTy1Xa1o1NFQxVThvOV8tMnI0czlsSFMwaDA3TFlBdk1UOUgyQi1xSTM1Qm1wN0ktcWhsWVI2YnkzUUp1YWJMYUI1OHNBSUo5SERtVEtMcng1RHl4SjVOVWxGMWttVzgwRDZudXJrUmR5SUEzQk5idFZvaXFNVjBybkV0UlcxTWppNTZEU2dFYTY4TGMtZVhCTE1HTmF5MnpzVGtIdzhLU0FoU2sxN1hOTjVTSmRPU0RPUzJzUnVFWFdIWm9DQzQ4Z1kyTnZHQVJLLXhYZnFvQmlycGYxWUZMRzVtaXdwTXpTM0I3ZjFyY3Z5T3M5ZVh4YlVFMDBYQ1BibU5GbWNCdmRSZjZMa3BnT2g?oc=5"" target=""_blank"">Not Ratan Tata, but THIS man from Pakistan was brain behind Tata Group's Rs 12.92 lakh crore company, called father of...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DNA India</font>",https://news.google.com/rss/articles/CBMiiwJBVV95cUxOaVlrLTZuTXJKSzQxVDJNeXB4blRUUlJjSzRmSDI2eEVkSlplaEtBV0VvdDJuNUk0Zy1ndVYyVUJLaHVCZmxNWGZsRTJjbUE1MjJnYThnVkE1U0twVWFXS05SX3FUWDJ4M3hQTjMxVERtUDdWbTczeEhfd2MyQ1RyT2pfMTFqejUwQ21Ya09jM3FrclFaNHFDSmkxZTBoRWhlVFE2S2dZVWFlTTJxTEV3VHFBaEwzMjNwalpfak1lM29QdkdhX0RmNGM3cFRZVl9STFJVT2JrQ1ZLeWVTX1ZQYnJnRmV2WFg5VXd4Zmx3UjdIRWFHWXRaa3ZibTVENVd6QjEtQnU0MWhQYkHSAZACQVVfeXFMTy1Xa1o1NFQxVThvOV8tMnI0czlsSFMwaDA3TFlBdk1UOUgyQi1xSTM1Qm1wN0ktcWhsWVI2YnkzUUp1YWJMYUI1OHNBSUo5SERtVEtMcng1RHl4SjVOVWxGMWttVzgwRDZudXJrUmR5SUEzQk5idFZvaXFNVjBybkV0UlcxTWppNTZEU2dFYTY4TGMtZVhCTE1HTmF5MnpzVGtIdzhLU0FoU2sxN1hOTjVTSmRPU0RPUzJzUnVFWFdIWm9DQzQ4Z1kyTnZHQVJLLXhYZnFvQmlycGYxWUZMRzVtaXdwTXpTM0I3ZjFyY3Z5T3M5ZVh4YlVFMDBYQ1BibU5GbWNCdmRSZjZMa3BnT2g?oc=5
Noel Tata—a new era begins - The Week,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxOV2pZUlh3WGRwT3JPZDFGSHc0UkhLQVRNb3YzRmxFMW9Gb0c2emppQ1U0enVhdHhhSC1tODNXVC16RmFXVUIwRmdRaEtleGJRamZQUGF2dnNWRmhuVGUtdUpYRjZzR19adm5kTDlJNHhVb1RtN1B3T2NDak9WYWhDeUVOM1BoZXcyVkxVbtIBkgFBVV95cUxNN2VSY1FhUkpGUEpTX0hVUVgwcFlhemU4SHBhdkVrTTRGZjRyODBrS3Y1bENXVFZuVExCNE1FLXpwcXdaU0FoNWFYa0gyZ2U0MlZpQml6NXBTeGRreGUzMkJfTTZMa3l5Y2xlZkVkaDhvT3NmQXZMUklqMGdrOGdTVzhkNjFSZWVGZEgweHBGVVhvQQ?oc=5"" target=""_blank"">Noel Tata—a new era begins</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Week</font>",https://news.google.com/rss/articles/CBMijAFBVV95cUxOV2pZUlh3WGRwT3JPZDFGSHc0UkhLQVRNb3YzRmxFMW9Gb0c2emppQ1U0enVhdHhhSC1tODNXVC16RmFXVUIwRmdRaEtleGJRamZQUGF2dnNWRmhuVGUtdUpYRjZzR19adm5kTDlJNHhVb1RtN1B3T2NDak9WYWhDeUVOM1BoZXcyVkxVbtIBkgFBVV95cUxNN2VSY1FhUkpGUEpTX0hVUVgwcFlhemU4SHBhdkVrTTRGZjRyODBrS3Y1bENXVFZuVExCNE1FLXpwcXdaU0FoNWFYa0gyZ2U0MlZpQml6NXBTeGRreGUzMkJfTTZMa3l5Y2xlZkVkaDhvT3NmQXZMUklqMGdrOGdTVzhkNjFSZWVGZEgweHBGVVhvQQ?oc=5
"Meet woman, who rejected Rs 70000000000 offer by Ratan Tata, earned Rs 2300 crore in a year by selling…, daug - India.com","<a href=""https://news.google.com/rss/articles/CBMimwJBVV95cUxQcDF0TElXWkhwa2Vvakdabm1hQ2NsRl9Fc2VPZ2V6ZXN0YkNlNDRncnlybzNiX1kzNWlXZzUza3NQSHBENTVnNmlyWEt4VXgtRUpEdnRrT0JpQUVfaUxJYldtRDFpR0w2alc5VlhudTBZU1NXRlk5MjNYeTR4akNRWTU5NXU0d0NSRTdXeUszbWtGSDZUZ0RQemEwVmxRYlhGWTVpUUNrdTNmakhHQ3Bkc2xlckRpSUt4a0kyRTlCcmtzTTZqQlFFMTNmcU9ZeHdqUEtnU0k5STlYOGhLcXdhOHJBT2N3anhCQlVtUElfMVFsbEk3X1ZZaXQ1OFJEdzFzdkM4MEx5VHNqUmJUdlJ6Wk9pdGg1c0JaSmJZ0gGgAkFVX3lxTE43M3VZRTBoYjN1UElDM2hyZG5Vb2NzYW9uVGxrdGhoWWdyeF9uWldoYUVtZ1U4dnNNZEhvRllSUlJ3NTVZTktfZnVrcjZ3OGVYOWxnZ1pWOGNDZXlIdzBKT0lZZzN0dUhOTG12TWdEX21oNWc1cEZPbXJaRXVlb3BKa1REdmljcWFMUzdVcG9KMXlwQTRoaF9GS0R3aWRUUGRyUGxndkd1U3ZzTHl2NjVfc002aU9HejJabFRqb3NUR1VJcG9RSTJtYUI3eGEwYllJMUJBVXVzeF8wa0E4cFJ0VEdwM0tMeEJsZkdBcUtxWHhTTGJNWHVFRTZNMWJmQmU3YWZEaTYyUHRrQ2FySkNJZjlEd1BjZGFEUThnQWVrag?oc=5"" target=""_blank"">Meet woman, who rejected Rs 70000000000 offer by Ratan Tata, earned Rs 2300 crore in a year by selling…, daug</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India.com</font>",https://news.google.com/rss/articles/CBMimwJBVV95cUxQcDF0TElXWkhwa2Vvakdabm1hQ2NsRl9Fc2VPZ2V6ZXN0YkNlNDRncnlybzNiX1kzNWlXZzUza3NQSHBENTVnNmlyWEt4VXgtRUpEdnRrT0JpQUVfaUxJYldtRDFpR0w2alc5VlhudTBZU1NXRlk5MjNYeTR4akNRWTU5NXU0d0NSRTdXeUszbWtGSDZUZ0RQemEwVmxRYlhGWTVpUUNrdTNmakhHQ3Bkc2xlckRpSUt4a0kyRTlCcmtzTTZqQlFFMTNmcU9ZeHdqUEtnU0k5STlYOGhLcXdhOHJBT2N3anhCQlVtUElfMVFsbEk3X1ZZaXQ1OFJEdzFzdkM4MEx5VHNqUmJUdlJ6Wk9pdGg1c0JaSmJZ0gGgAkFVX3lxTE43M3VZRTBoYjN1UElDM2hyZG5Vb2NzYW9uVGxrdGhoWWdyeF9uWldoYUVtZ1U4dnNNZEhvRllSUlJ3NTVZTktfZnVrcjZ3OGVYOWxnZ1pWOGNDZXlIdzBKT0lZZzN0dUhOTG12TWdEX21oNWc1cEZPbXJaRXVlb3BKa1REdmljcWFMUzdVcG9KMXlwQTRoaF9GS0R3aWRUUGRyUGxndkd1U3ZzTHl2NjVfc002aU9HejJabFRqb3NUR1VJcG9RSTJtYUI3eGEwYllJMUJBVXVzeF8wa0E4cFJ0VEdwM0tMeEJsZkdBcUtxWHhTTGJNWHVFRTZNMWJmQmU3YWZEaTYyUHRrQ2FySkNJZjlEd1BjZGFEUThnQWVrag?oc=5
"Tata stocks lose nearly Rs 3 lakh crore in FY25 as TCS, Titan play spoilsport. What's next? - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMi8wFBVV95cUxOT0lSUE9mLU5nQzltMlc0Z1ZlQWJpWGptSk83TFM1WW9Ua3l6UDRhVFVoeUVpUUhTN282dTdPTk1JOGFWR3NlSDBya2FxdVNpMVprOFgxWm1PaFFGVjhDeWNsbWNDRFllY0Y4cWs0Um84a3FnRWc2b0ZaSE85alRFeERRdk5LbGZiU0xNTjJoVTBmR3owNm1GeExYa1ZFLTlUTHJubjVHRUR4RWlzSFlVNnNwb01veEtES3M2NTM2YlRJV1Y5ZTZTWkpNNm9wdXQ5QUNWcVFhcS1jZlAxRDR0ZTFpZmtSVjN0eTh6am95NDdhZkHSAfgBQVVfeXFMTXE1eFpmMERJSGVob0lFTGh6ZWNZcWRUSE1neFp3SkVEaTFmdllkWjVDZHlGZE5jSnRSMXJDMnRxbW5acy1xanVnd0JkSHo4VzNyNllnN215UXlPenRQVTVKdmpUMUlvWkJoaG1JZHpkdWN0UHk5d1lleFpMTFVzYXN6X2RYekNsS1cxZ2JJZGtyOWM2NUJqYjc5MG1LM0NYOXk0V3AzdTdiUkswNVBOTDRBWU5CMnAtRnpaX3ZfamZRUHpKNWdLN0VwYTQxSjlvV2QwdEJXT3h1TThuTHZXSXFsb0pDU2ltdGlodWx5LXBNNXVBRFBpRlE?oc=5"" target=""_blank"">Tata stocks lose nearly Rs 3 lakh crore in FY25 as TCS, Titan play spoilsport. What's next?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMi8wFBVV95cUxOT0lSUE9mLU5nQzltMlc0Z1ZlQWJpWGptSk83TFM1WW9Ua3l6UDRhVFVoeUVpUUhTN282dTdPTk1JOGFWR3NlSDBya2FxdVNpMVprOFgxWm1PaFFGVjhDeWNsbWNDRFllY0Y4cWs0Um84a3FnRWc2b0ZaSE85alRFeERRdk5LbGZiU0xNTjJoVTBmR3owNm1GeExYa1ZFLTlUTHJubjVHRUR4RWlzSFlVNnNwb01veEtES3M2NTM2YlRJV1Y5ZTZTWkpNNm9wdXQ5QUNWcVFhcS1jZlAxRDR0ZTFpZmtSVjN0eTh6am95NDdhZkHSAfgBQVVfeXFMTXE1eFpmMERJSGVob0lFTGh6ZWNZcWRUSE1neFp3SkVEaTFmdllkWjVDZHlGZE5jSnRSMXJDMnRxbW5acy1xanVnd0JkSHo4VzNyNllnN215UXlPenRQVTVKdmpUMUlvWkJoaG1JZHpkdWN0UHk5d1lleFpMTFVzYXN6X2RYekNsS1cxZ2JJZGtyOWM2NUJqYjc5MG1LM0NYOXk0V3AzdTdiUkswNVBOTDRBWU5CMnAtRnpaX3ZfamZRUHpKNWdLN0VwYTQxSjlvV2QwdEJXT3h1TThuTHZXSXFsb0pDU2ltdGlodWx5LXBNNXVBRFBpRlE?oc=5
BSE 500 Tata stock zooms 17% today; do you own? - ET Now,"<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxNUEdYbm5OVlpYYThHOG8xN2tKWVFfQWtLc0V6WTgyWGlyUFlDWGMxQkQ3M0Nxcjk0andqUEtTZHNKWDZwSXNnczRVak5yODYyY0E5RTQ2RHAwZlJUd08xeXBCbEczZHQybHN3R1B5VkhjS3ZtTVNHcnlnR2JGZEFyZ01NbU5oU0tIbzJZdFVtaGY4LVIzSGl3Tkp6SnrSAaIBQVVfeXFMT0JZN19OeTZNb0JYYmljbEJZLXBlX3NmSGxQSUxfUklVYWdFTThzeGJoSFkyRHdQNEttdVRLaHlCUkMzVmxiVHBuVTBrTTVVbnI2cEIxLXQ1MERZc0hRamJJSXNHY3ZTS0VuSDVZYTRKa1o2MV9LM3hZZjI5RkhlZFNJZTA2Y3RqT0tYQTNja3ZGdEZHeEM1MURXZXJrX3ByZU53?oc=5"" target=""_blank"">BSE 500 Tata stock zooms 17% today; do you own?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET Now</font>",https://news.google.com/rss/articles/CBMinAFBVV95cUxNUEdYbm5OVlpYYThHOG8xN2tKWVFfQWtLc0V6WTgyWGlyUFlDWGMxQkQ3M0Nxcjk0andqUEtTZHNKWDZwSXNnczRVak5yODYyY0E5RTQ2RHAwZlJUd08xeXBCbEczZHQybHN3R1B5VkhjS3ZtTVNHcnlnR2JGZEFyZ01NbU5oU0tIbzJZdFVtaGY4LVIzSGl3Tkp6SnrSAaIBQVVfeXFMT0JZN19OeTZNb0JYYmljbEJZLXBlX3NmSGxQSUxfUklVYWdFTThzeGJoSFkyRHdQNEttdVRLaHlCUkMzVmxiVHBuVTBrTTVVbnI2cEIxLXQ1MERZc0hRamJJSXNHY3ZTS0VuSDVZYTRKa1o2MV9LM3hZZjI5RkhlZFNJZTA2Y3RqT0tYQTNja3ZGdEZHeEM1MURXZXJrX3ByZU53?oc=5
